,country,sex,height,weight,age,years_cl,grades_max,grades_mean,year_last,max_fra
5983,AUT,0,184,78,23.0,15,51,48.2,2014,7b
5984,ITA,0,182,58,30.0,7,64,49.8984375,2017,8b/+
5985,ITA,0,175,68,30.0,15,53,45.28767123287671,2017,7b+
5986,NOR,0,170,68,38.0,19,66,55.563380281690144,2014,8b+/8c
5987,DEU,0,180,73,29.0,6,59,44.357142857142854,2017,8a
5988,POL,0,175,68,31.0,10,53,41.12138728323699,2017,7b+
5989,AUT,0,185,68,27.0,4,53,43.1875,2016,7b+
5990,BRA,0,180,73,38.0,17,64,52.79090909090909,2017,8b/+
5991,NOR,0,175,68,43.0,4,46,35.964285714285715,2014,6c+/7a
5992,USA,0,183,73,49.0,26,62,39.46341463414634,2017,8a+/8b
5993,SWE,0,170,53,16.0,13,70,59.28888888888889,2016,8c+/9a
5994,ITA,0,175,68,48.0,3,36,34.714285714285715,2013,6a/+
5995,CAN,0,172,68,17.0,3,59,49.07142857142857,2014,8a
5996,ESP,0,178,63,30.0,7,62,51.539923954372625,2017,8a+/8b
5997,NOR,0,187,73,20.0,3,44,39.5,2014,6c/+
5998,NOR,0,181,83,33.0,13,57,49.22857142857143,2017,7c+
5999,USA,0,178,73,25.0,7,62,49.843283582089555,2015,8a+/8b
6000,USA,0,189,78,23.0,4,46,43.0,2013,6c+/7a
6001,CHE,0,178,68,28.0,5,62,48.57236842105263,2017,8a+/8b
6002,GBR,0,180,78,29.0,3,44,39.666666666666664,2013,6c/+
6003,CAN,0,183,83,28.0,5,57,45.68421052631579,2017,7c+
6004,ITA,0,178,63,31.0,3,44,38.77777777777778,2015,6c/+
6005,ESP,0,170,63,24.0,6,57,40.21212121212121,2016,7c+
6006,USA,0,180,68,22.0,4,59,55.25,2015,8a
6007,RUS,0,185,73,32.0,10,62,48.32919254658385,2017,8a+/8b
6008,AUT,0,175,68,39.0,6,62,48.57539682539682,2017,8a+/8b
6009,ESP,0,168,63,38.0,21,64,61.714285714285715,2015,8b/+
6010,POL,0,178,73,23.0,5,66,46.346753246753245,2017,8b+/8c
6011,DEU,0,178,78,34.0,7,49,42.75,2015,7a+
6012,USA,0,183,78,20.0,6,65,48.84615384615385,2016,8b+
6013,USA,0,175,73,23.0,3,62,50.44444444444444,2015,8a+/8b
6014,PRT,0,169,63,31.0,4,44,37.166666666666664,2013,6c/+
6015,ESP,0,168,58,34.0,19,64,57.285714285714285,2017,8b/+
6016,POL,0,178,78,35.0,10,55,41.048,2017,7c
6017,ITA,0,170,58,27.0,16,57,53.4,2013,7c+
6018,ITA,0,173,63,24.0,6,53,41.93333333333333,2017,7b+
6019,DEU,0,183,83,24.0,13,64,52.79558011049724,2017,8b/+
6020,ESP,0,180,73,37.0,14,52,45.38260869565217,2017,7b/+
6021,other,0,178,68,29.0,3,46,39.25,2014,6c+/7a
6022,FRA,0,192,78,31.0,15,66,57.528301886792455,2017,8b+/8c
6023,other,0,169,58,17.0,4,59,45.666666666666664,2013,8a
6024,ITA,0,174,73,43.0,9,53,40.20472440944882,2017,7b+
6025,NOR,0,182,73,38.0,6,55,47.59,2017,7c
6026,ZAF,0,175,73,31.0,4,53,44.056603773584904,2017,7b+
6027,ITA,0,188,73,32.0,8,62,48.14018691588785,2017,8a+/8b
6028,AUS,0,184,73,25.0,4,64,49.46,2015,8b/+
6029,other,0,180,73,22.0,7,57,46.456896551724135,2017,7c+
6030,RUS,0,182,68,33.0,4,62,44.71508379888268,2017,8a+/8b
6031,RUS,0,176,68,24.0,4,66,47.59281437125748,2017,8b+/8c
6032,ITA,0,178,63,29.0,5,61,47.416666666666664,2017,8a+
6033,USA,0,170,58,18.0,5,68,50.75,2014,8c/+
6034,ITA,0,175,68,22.0,14,62,59.05263157894737,2017,8a+/8b
6035,ESP,0,178,68,30.0,6,59,49.598984771573605,2016,8a
6036,DEU,0,188,83,27.0,7,55,42.833333333333336,2017,7c
6037,CAN,0,188,78,44.0,6,57,51.38775510204081,2017,7c+
6038,ESP,0,189,83,33.0,10,51,39.888888888888886,2015,7b
6039,HRV,0,180,73,34.0,5,45,39.76190476190476,2014,6c+
6040,BEL,0,173,58,29.0,17,59,52.294117647058826,2013,8a
6041,ITA,0,173,63,30.0,8,62,52.57377049180328,2017,8a+/8b
6042,USA,0,169,63,28.0,7,62,50.05,2017,8a+/8b
6043,CAN,0,180,73,27.0,5,62,46.18840579710145,2017,8a+/8b
6044,NOR,0,180,73,33.0,6,55,44.44954128440367,2017,7c
6045,ITA,0,175,53,17.0,4,57,43.520833333333336,2014,7c+
6046,ITA,0,175,68,23.0,4,62,39.74107142857143,2016,8a+/8b
6047,other,0,180,73,29.0,6,58,42.868263473053894,2017,7c+/8a
6048,other,0,173,63,31.0,9,64,43.0514096185738,2017,8b/+
6049,RUS,0,170,53,18.0,3,64,46.69060773480663,2016,8b/+
6050,other,0,175,68,25.0,5,63,43.69047619047619,2017,8b
6051,ITA,0,175,63,33.0,9,62,46.84375,2017,8a+/8b
6052,FRA,0,173,68,21.0,5,51,47.6,2013,7b
6053,ITA,0,184,78,38.0,7,53,47.25,2017,7b+
6054,ESP,0,185,73,40.0,5,57,48.833333333333336,2017,7c+
6055,ESP,0,167,58,29.0,5,53,43.955357142857146,2016,7b+
6056,other,0,174,63,25.0,6,64,50.84959349593496,2017,8b/+
6057,ESP,0,178,68,29.0,3,51,42.08571428571429,2016,7b
6058,GBR,0,184,63,22.0,7,61,52.9375,2017,8a+
6059,ESP,0,176,73,37.0,17,64,50.894285714285715,2017,8b/+
6060,USA,0,189,83,26.0,8,61,51.214285714285715,2017,8a+
6061,ESP,0,168,53,17.0,6,62,50.9126213592233,2017,8a+/8b
6062,CAN,0,180,78,28.0,3,59,53.88461538461539,2015,8a
6063,ESP,0,176,73,32.0,18,40,35.54545454545455,2013,6b/+
6064,PRT,0,180,78,34.0,9,62,51.38059701492537,2017,8a+/8b
6065,other,0,178,73,31.0,5,55,50.333333333333336,2017,7c
6066,RUS,0,184,73,26.0,3,56,47.82608695652174,2014,7c/+
6067,RUS,0,183,78,31.0,4,62,45.108108108108105,2017,8a+/8b
6068,ITA,0,179,63,25.0,6,55,47.18518518518518,2017,7c
6069,ITA,0,185,73,23.0,6,62,45.00581395348837,2017,8a+/8b
6070,ITA,0,170,58,46.0,23,44,38.833333333333336,2013,6c/+
6071,ESP,0,169,63,19.0,4,64,44.47794117647059,2017,8b/+
6072,USA,0,170,68,31.0,11,51,41.22222222222222,2017,7b
6073,ESP,0,178,73,28.0,6,55,40.84192439862543,2015,7c
6074,MEX,0,171,63,24.0,6,61,50.0,2016,8a+
6075,ESP,0,174,68,21.0,4,46,36.1063829787234,2017,6c+/7a
6076,other,0,175,58,36.0,4,46,40.0,2013,6c+/7a
6077,other,0,185,73,20.0,8,63,43.770270270270274,2017,8b
6078,ESP,0,172,63,25.0,6,55,41.43529411764706,2017,7c
6079,FRA,0,173,73,22.0,4,55,46.44444444444444,2014,7c
6080,AUT,0,186,73,33.0,13,64,55.78169014084507,2017,8b/+
6081,ESP,0,174,73,45.0,15,53,46.8974358974359,2017,7b+
6082,BRA,0,180,73,21.0,5,57,56.25,2016,7c+
6083,other,0,174,63,23.0,4,57,42.87755102040816,2016,7c+
6084,USA,0,191,63,18.0,16,66,58.57142857142857,2014,8b+/8c
6085,ZAF,0,174,63,31.0,6,44,35.55555555555556,2013,6c/+
6086,POL,0,180,63,26.0,3,57,39.91787439613527,2016,7c+
6087,USA,0,193,83,27.0,5,53,44.6,2017,7b+
6088,BRA,0,167,63,30.0,6,57,42.468468468468465,2016,7c+
6089,ESP,0,175,63,42.0,5,55,42.7429718875502,2017,7c
6090,USA,0,182,73,22.0,5,57,51.86666666666667,2017,7c+
6091,ITA,0,173,63,44.0,26,66,55.01136363636363,2017,8b+/8c
6092,ITA,0,184,63,22.0,6,58,53.05555555555556,2016,7c+/8a
6093,ESP,0,185,73,32.0,5,54,50.7,2015,7b+/7c
6094,BRA,0,169,63,20.0,8,57,45.333333333333336,2016,7c+
6095,other,0,179,68,18.0,13,66,61.666666666666664,2015,8b+/8c
6096,other,0,177,78,46.0,22,53,42.90909090909091,2014,7b+
6097,ITA,0,180,63,20.0,5,57,48.88461538461539,2016,7c+
6098,DEU,0,187,73,18.0,4,66,55.0,2017,8b+/8c
6099,ESP,0,164,53,17.0,3,64,54.625,2015,8b/+
6100,FRA,0,179,63,36.0,15,62,58.0,2010,8a+/8b
6101,USA,0,188,68,18.0,5,40,39.333333333333336,2013,6b/+
6102,ZAF,0,188,63,17.0,3,59,53.27272727272727,2014,8a
6103,BRA,0,173,73,23.0,4,55,45.15217391304348,2014,7c
6104,NLD,0,178,68,23.0,7,53,48.166666666666664,2017,7b+
6105,FRA,0,176,63,22.0,7,57,48.82,2017,7c+
6106,BRA,0,177,68,27.0,3,53,40.44827586206897,2015,7b+
6107,ITA,0,167,58,21.0,4,57,48.535714285714285,2015,7c+
6108,ESP,0,180,63,21.0,8,59,48.59649122807018,2017,8a
6109,ESP,0,186,83,35.0,22,57,43.450980392156865,2016,7c+
6110,USA,0,190,68,28.0,8,53,42.72727272727273,2017,7b+
6111,DEU,0,172,63,24.0,11,62,52.111111111111114,2017,8a+/8b
6112,ITA,0,187,88,21.0,4,49,37.13636363636363,2014,7a+
6113,ESP,0,181,68,20.0,10,64,55.08771929824562,2017,8b/+
6114,ESP,0,181,78,29.0,3,53,45.375,2014,7b+
6115,FRA,0,180,68,32.0,18,62,53.064516129032256,2017,8a+/8b
6116,AUS,0,185,73,25.0,6,62,54.89705882352941,2017,8a+/8b
6117,USA,0,182,68,18.0,6,61,57.375,2013,8a+
6118,other,0,185,83,22.0,3,49,43.857142857142854,2013,7a+
6119,USA,0,178,68,23.0,4,62,45.8,2015,8a+/8b
6120,DEU,0,183,73,18.0,3,64,44.44059405940594,2015,8b/+
6121,NLD,0,181,73,24.0,4,57,46.013888888888886,2017,7c+
6122,CHE,0,176,68,35.0,22,55,45.875,2017,7c
6123,BRA,0,170,63,27.0,3,49,44.333333333333336,2015,7a+
6124,RUS,0,165,58,38.0,3,44,40.0,2014,6c/+
6125,USA,0,178,73,27.0,5,56,45.111111111111114,1995,7c/+
6126,AUT,0,183,68,16.0,11,72,64.9375,2017,9a/+
6127,FRA,0,183,68,39.0,12,62,51.333333333333336,2016,8a+/8b
6128,ITA,0,178,58,27.0,7,62,52.82608695652174,2017,8a+/8b
6129,other,0,190,88,34.0,8,62,46.2125,2017,8a+/8b
6130,DEU,0,170,58,44.0,19,57,42.486486486486484,2014,7c+
6131,AUS,0,180,73,27.0,7,55,42.4,2015,7c
6132,ESP,0,177,68,20.0,4,51,44.42857142857143,2014,7b
6133,BRA,0,163,63,32.0,3,49,41.31578947368421,2013,7a+
6134,USA,0,170,78,46.0,4,33,31.8,2012,5c+
6135,POL,0,166,53,18.0,11,70,58.74561403508772,2017,8c+/9a
6136,ESP,0,170,63,39.0,7,57,43.46404109589041,2017,7c+
6137,DEU,0,178,78,28.0,5,57,49.01754385964912,2017,7c+
6138,USA,0,175,58,15.0,4,55,42.020833333333336,2014,7c
6139,NOR,0,178,73,31.0,8,51,42.338235294117645,2017,7b
6140,ESP,0,174,73,39.0,8,55,48.43076923076923,2016,7c
6141,ESP,0,178,68,25.0,4,57,50.984848484848484,2015,7c+
6142,AUT,0,184,73,27.0,11,62,42.412213740458014,2017,8a+/8b
6143,NOR,0,176,83,25.0,14,42,38.25,2014,6b+/6c
6144,RUS,0,168,68,26.0,3,51,41.549019607843135,2017,7b
6145,ESP,0,163,58,39.0,4,49,39.04337899543379,2017,7a+
6146,ESP,0,181,73,48.0,29,53,47.01724137931034,2017,7b+
6147,FRA,0,166,68,17.0,8,59,51.47435897435897,2015,8a
6148,ESP,0,170,78,47.0,28,53,47.3,2016,7b+
6149,ITA,0,179,73,46.0,11,55,44.74556213017752,2017,7c
6150,ESP,0,173,68,25.0,3,53,42.851063829787236,2015,7b+
6151,USA,0,178,73,23.0,4,44,36.1764705882353,2014,6c/+
6152,ESP,0,183,73,28.0,7,57,48.110169491525426,2017,7c+
6153,NOR,0,183,68,23.0,4,64,53.3125,2017,8b/+
6154,POL,0,179,73,23.0,9,64,47.36986301369863,2017,8b/+
6155,FRA,0,193,73,21.0,8,62,51.12048192771084,2017,8a+/8b
6156,MEX,0,180,58,21.0,4,66,52.833333333333336,2016,8b+/8c
6157,SVN,0,165,53,15.0,3,36,32.25,2015,6a/+
6158,POL,0,181,63,23.0,5,36,32.75,2014,6a/+
6159,FRA,0,177,58,19.0,13,62,58.7,2016,8a+/8b
6160,POL,0,182,63,23.0,6,62,49.267605633802816,2017,8a+/8b
6161,USA,0,185,73,19.0,5,54,50.0,2014,7b+/7c
6162,NOR,0,168,63,35.0,6,57,43.075,2017,7c+
6163,ESP,0,173,68,30.0,5,57,50.25423728813559,2017,7c+
6164,ITA,0,175,63,26.0,5,57,45.30487804878049,2017,7c+
6165,CHE,0,170,68,40.0,5,48,40.592592592592595,2017,7a/+
6166,AUT,0,172,68,37.0,14,57,42.91836734693877,2017,7c+
6167,ESP,0,189,78,38.0,10,53,40.23574144486692,2017,7b+
6168,POL,0,182,88,32.0,5,53,42.01675977653631,2017,7b+
6169,DEU,0,182,73,30.0,17,68,60.7008547008547,2017,8c/+
6170,ESP,0,175,53,28.0,3,39,37.5,2014,6b
6171,ESP,0,169,58,17.0,5,58,53.0,2016,7c+/8a
6172,GBR,0,175,68,24.0,10,53,50.4,2014,7b+
6173,POL,0,178,78,38.0,3,49,38.166666666666664,2017,7a+
6174,ESP,0,173,73,27.0,7,53,39.03846153846154,2017,7b+
6175,other,0,183,68,25.0,7,64,43.57142857142857,2016,8b/+
6176,ESP,0,177,78,48.0,29,53,43.883720930232556,2017,7b+
6177,USA,0,165,58,18.0,4,68,52.46875,2017,8c/+
6178,SVN,0,192,83,33.0,23,64,55.333333333333336,2014,8b/+
6179,DEU,0,179,68,20.0,11,63,59.69230769230769,2015,8b
6180,CHE,0,180,78,26.0,3,48,43.2,2015,7a/+
6181,GBR,0,174,63,25.0,6,57,51.31428571428572,2015,7c+
6182,FRA,0,180,63,18.0,5,57,51.666666666666664,2014,7c+
6183,SVN,0,172,63,35.0,6,64,54.583333333333336,2017,8b/+
6184,RUS,0,173,58,27.0,16,68,64.0,2017,8c/+
6185,GBR,0,180,68,21.0,16,64,55.43478260869565,2014,8b/+
6186,ESP,0,170,73,36.0,14,44,38.285714285714285,2017,6c/+
6187,FRA,0,174,63,42.0,27,53,45.583333333333336,2017,7b+
6188,ITA,0,165,63,31.0,11,62,51.43333333333333,2016,8a+/8b
6189,ZAF,0,186,83,26.0,4,53,45.333333333333336,2017,7b+
6190,BRA,0,169,73,27.0,3,49,39.75,2014,7a+
6191,MEX,0,169,53,28.0,8,57,48.75,2017,7c+
6192,ZAF,0,180,63,16.0,4,59,44.07142857142857,2017,8a
6193,other,0,173,63,19.0,3,58,47.07142857142857,2011,7c+/8a
6194,POL,0,183,68,37.0,4,49,38.032467532467535,2017,7a+
6195,other,0,183,68,24.0,3,57,42.725,2015,7c+
6196,other,0,177,78,35.0,6,53,50.5,2013,7b+
6197,FRA,0,178,73,23.0,4,59,45.75238095238095,2017,8a
6198,HRV,0,182,73,35.0,5,55,42.853658536585364,2017,7c
6199,other,0,180,78,34.0,6,51,40.76119402985075,2016,7b
6200,USA,0,190,88,41.0,5,62,45.2,2017,8a+/8b
6201,BRA,0,186,78,34.0,17,62,55.54545454545455,2017,8a+/8b
6202,RUS,0,173,53,16.0,5,72,60.495327102803735,2014,9a/+
6203,AUS,0,186,68,30.0,15,66,55.401234567901234,2017,8b+/8c
6204,RUS,0,167,58,45.0,10,62,61.142857142857146,2014,8a+/8b
6205,DEU,0,179,68,27.0,5,62,45.86178861788618,2017,8a+/8b
6206,other,0,170,53,22.0,8,64,45.4,2017,8b/+
6207,FRA,0,170,58,26.0,22,62,52.34375,2017,8a+/8b
6208,DNK,0,182,83,34.0,6,42,35.50819672131148,2016,6b+/6c
6209,DEU,0,187,73,19.0,8,62,53.34126984126984,2017,8a+/8b
6210,other,0,174,68,35.0,13,64,52.06730769230769,2016,8b/+
6211,ESP,0,173,63,22.0,7,64,54.723076923076924,2017,8b/+
6212,FRA,0,177,68,29.0,6,57,50.516129032258064,2017,7c+
6213,POL,0,178,73,31.0,7,57,43.135416666666664,2017,7c+
6214,FRA,0,169,63,25.0,19,75,64.10576923076923,2017,9b
6215,USA,0,175,68,22.0,4,53,48.63636363636363,2014,7b+
6216,other,0,170,58,33.0,10,64,45.114285714285714,2014,8b/+
6217,CAN,0,187,78,26.0,3,50,44.0,2013,7a+/7b
6218,AUS,0,186,83,37.0,4,55,44.984042553191486,2016,7c
6219,RUS,0,174,63,23.0,5,57,47.21739130434783,2017,7c+
6220,FRA,0,180,73,26.0,9,57,49.142857142857146,2016,7c+
6221,CHE,0,186,73,28.0,5,49,41.76190476190476,2017,7a+
6222,CHE,0,178,73,35.0,5,42,36.333333333333336,2017,6b+/6c
6223,ESP,0,176,68,17.0,5,62,50.371134020618555,2017,8a+/8b
6224,AUT,0,176,68,29.0,6,59,42.64074074074074,2017,8a
6225,POL,0,176,73,25.0,4,44,36.91428571428571,2017,6c/+
6226,ITA,0,178,63,37.0,8,58,54.411764705882355,2017,7c+/8a
6227,DEU,0,182,68,28.0,5,44,40.285714285714285,2014,6c/+
6228,USA,0,177,63,28.0,8,63,51.96551724137931,2017,8b
6229,CHE,0,182,73,37.0,6,49,45.333333333333336,2015,7a+
6230,POL,0,169,58,26.0,5,59,47.084210526315786,2017,8a
6231,ITA,0,178,63,26.0,7,62,49.16339869281046,2017,8a+/8b
6232,ITA,0,170,63,40.0,17,66,56.64423076923077,2017,8b+/8c
6233,other,0,185,58,21.0,3,44,39.333333333333336,2014,6c/+
6234,FRA,0,174,63,22.0,6,66,54.870588235294115,2017,8b+/8c
6235,GBR,0,175,68,30.0,5,49,45.0,2014,7a+
6236,ITA,0,174,63,37.0,4,44,37.36734693877551,2017,6c/+
6237,ZAF,0,170,53,16.0,3,64,49.0,2017,8b/+
6238,NOR,0,175,73,34.0,14,51,46.17948717948718,2015,7b
6239,NLD,0,184,73,27.0,15,53,44.69387755102041,2015,7b+
6240,PRT,0,178,68,31.0,3,46,41.666666666666664,2014,6c+/7a
6241,other,0,183,68,28.0,5,57,43.69565217391305,2016,7c+
6242,DEU,0,182,78,48.0,6,42,34.48888888888889,2014,6b+/6c
6243,ITA,0,183,68,26.0,5,51,49.2,2016,7b
6244,ITA,0,172,58,30.0,4,64,53.266666666666666,2017,8b/+
6245,USA,0,182,78,26.0,3,50,38.63636363636363,2016,7a+/7b
6246,AUT,0,177,63,39.0,17,62,44.52254641909814,2017,8a+/8b
6247,ESP,0,176,68,36.0,5,62,49.08796296296296,2017,8a+/8b
6248,USA,0,181,68,20.0,4,54,51.0,2015,7b+/7c
6249,NOR,0,186,83,22.0,4,53,49.333333333333336,2015,7b+
6250,USA,0,173,73,25.0,8,59,47.81818181818182,2014,8a
6251,FRA,0,180,68,26.0,9,57,50.91304347826087,2015,7c+
6252,ESP,0,188,78,35.0,7,44,38.61538461538461,2014,6c/+
6253,USA,0,178,68,20.0,4,55,49.22222222222222,2014,7c
6254,ITA,0,170,58,25.0,4,57,42.018348623853214,2017,7c+
6255,POL,0,182,68,21.0,3,53,40.02325581395349,2016,7b+
6256,RUS,0,175,68,33.0,6,53,42.0,2017,7b+
6257,RUS,0,180,68,34.0,7,51,41.46153846153846,2017,7b
6258,SWE,0,181,78,23.0,3,55,47.833333333333336,2014,7c
6259,ZAF,0,174,68,43.0,5,42,35.1,2014,6b+/6c
6260,USA,0,180,68,17.0,6,59,50.0,2014,8a
6261,ESP,0,177,68,44.0,3,49,37.691823899371066,2017,7a+
6262,NOR,0,178,68,39.0,7,57,45.31182795698925,2017,7c+
6263,AUT,0,170,63,30.0,8,59,48.588235294117645,2017,8a
6264,DEU,0,173,73,27.0,5,53,41.6875,2017,7b+
6265,RUS,0,178,73,36.0,11,61,44.94117647058823,2014,8a+
6266,DEU,0,177,68,33.0,4,54,39.00456621004566,2017,7b+/7c
6267,other,0,183,78,32.0,10,59,51.08,2017,8a
6268,other,0,188,73,38.0,7,55,45.608695652173914,2017,7c
6269,FRA,0,167,53,16.0,3,66,55.416666666666664,2016,8b+/8c
6270,USA,0,172,63,18.0,10,68,53.680851063829785,2017,8c/+
6271,HRV,0,185,73,26.0,3,51,42.8235294117647,2014,7b
6272,DEU,0,179,68,36.0,3,57,42.17333333333333,2015,7c+
6273,ITA,0,183,68,31.0,10,49,40.48717948717949,2017,7a+
6274,USA,0,185,78,30.0,11,66,57.1578947368421,2017,8b+/8c
6275,POL,0,178,73,36.0,5,49,41.1,2016,7a+
6276,POL,0,178,68,24.0,3,62,49.85294117647059,2016,8a+/8b
6277,ESP,0,175,68,19.0,6,59,50.41860465116279,2017,8a
6278,DEU,0,182,78,27.0,6,49,38.0,2014,7a+
6279,RUS,0,180,58,29.0,3,53,50.875,2015,7b+
6280,NOR,0,180,78,35.0,4,53,38.236559139784944,2017,7b+
6281,ESP,0,169,58,23.0,6,55,45.77142857142857,2017,7c
6282,PRT,0,178,68,35.0,5,44,34.833333333333336,2016,6c/+
6283,RUS,0,174,68,29.0,3,57,47.529411764705884,2016,7c+
6284,USA,0,193,88,39.0,7,57,46.37096774193548,2017,7c+
6285,USA,0,182,78,26.0,5,58,51.83870967741935,2017,7c+/8a
6286,ESP,0,184,73,37.0,4,44,40.2,2015,6c/+
6287,CHE,0,177,73,38.0,6,53,41.1948051948052,2015,7b+
6288,ESP,0,183,83,34.0,7,59,50.01704545454545,2017,8a
6289,HRV,0,183,73,31.0,13,70,53.43653250773994,2017,8c+/9a
6290,BRA,0,166,63,29.0,4,49,39.819148936170215,2016,7a+
6291,POL,0,165,53,31.0,3,41,37.833333333333336,2017,6b+
6292,USA,0,168,48,18.0,6,62,54.36363636363637,2016,8a+/8b
6293,ESP,0,171,68,39.0,6,44,35.63636363636363,2015,6c/+
6294,DEU,0,173,68,37.0,6,53,40.58490566037736,2017,7b+
6295,MEX,0,178,63,20.0,3,59,49.46153846153846,2016,8a
6296,USA,0,183,78,28.0,11,40,35.5,2014,6b/+
6297,ZAF,0,183,88,27.0,10,40,36.18181818181818,2012,6b/+
6298,USA,0,172,53,15.0,7,59,47.2,2014,8a
6299,ITA,0,182,68,25.0,6,55,51.57142857142857,2007,7c
6300,NOR,0,178,73,32.0,6,53,39.36144578313253,2017,7b+
6301,ESP,0,193,83,27.0,5,53,38.68135593220339,2017,7b+
6302,DNK,0,184,78,33.0,4,36,31.548387096774192,2017,6a/+
6303,POL,0,183,68,29.0,5,53,39.108695652173914,2017,7b+
6304,USA,0,187,78,23.0,12,62,53.92857142857143,2016,8a+/8b
6305,NLD,0,190,78,27.0,4,57,51.857142857142854,2016,7c+
6306,other,0,176,73,38.0,7,55,44.91111111111111,2017,7c
6307,USA,0,180,68,20.0,5,53,51.25,2016,7b+
6308,other,0,179,63,41.0,16,68,61.5,2014,8c/+
6309,DEU,0,189,78,31.0,3,57,43.1140350877193,2017,7c+
6310,ITA,0,175,78,34.0,6,51,43.50819672131148,2013,7b
6311,ITA,0,175,68,17.0,10,72,61.42384105960265,2017,9a/+
6312,ITA,0,172,63,31.0,9,53,38.20224719101124,2017,7b+
6313,DEU,0,184,78,29.0,4,38,34.42857142857143,2014,6a+/6b
6314,POL,0,174,58,24.0,5,59,40.380829015544045,2017,8a
6315,POL,0,172,68,33.0,16,57,44.63461538461539,2017,7c+
6316,ESP,0,175,68,17.0,4,57,42.68493150684932,2015,7c+
6317,BEL,0,175,53,27.0,8,64,46.189473684210526,2015,8b/+
6318,USA,0,182,78,43.0,25,46,44.0,2014,6c+/7a
6319,ITA,0,178,68,25.0,8,59,50.56060606060606,2017,8a
6320,PRT,0,189,78,31.0,4,40,33.36666666666667,2017,6b/+
6321,FRA,0,178,63,27.0,15,68,63.2,2015,8c/+
6322,AUT,0,181,73,26.0,10,59,49.5,2017,8a
6323,ESP,0,178,63,24.0,5,53,43.15151515151515,2017,7b+
6324,GBR,0,169,63,28.0,9,55,52.142857142857146,2017,7c
6325,ESP,0,176,63,26.0,5,51,42.327586206896555,2015,7b
6326,POL,0,169,58,41.0,11,57,43.69565217391305,2017,7c+
6327,BEL,0,175,73,42.0,18,43,34.5,2014,6c
6328,ESP,0,165,58,31.0,19,66,62.72727272727273,2014,8b+/8c
6329,USA,0,190,78,30.0,10,62,51.08620689655172,2017,8a+/8b
6330,FRA,0,177,58,21.0,3,57,56.0,2014,7c+
6331,RUS,0,178,68,32.0,3,44,35.42857142857143,2015,6c/+
6332,ITA,0,172,63,22.0,4,53,46.5,2016,7b+
6333,SWE,0,189,73,32.0,5,51,44.40909090909091,2017,7b
6334,HRV,0,183,73,34.0,5,51,44.44,2017,7b
6335,FRA,0,190,78,35.0,3,57,52.0,2014,7c+
6336,other,0,175,63,22.0,5,55,48.57142857142857,2015,7c
6337,POL,0,174,73,44.0,9,53,49.25,2016,7b+
6338,BRA,0,170,68,28.0,8,53,43.9375,2015,7b+
6339,POL,0,188,73,31.0,4,57,40.93712574850299,2017,7c+
6340,AUT,0,183,68,27.0,5,57,48.76086956521739,2017,7c+
6341,ITA,0,174,63,22.0,8,66,57.225806451612904,2015,8b+/8c
6342,CZE,0,182,73,25.0,5,44,42.666666666666664,2012,6c/+
6343,other,0,185,73,25.0,5,64,51.3448275862069,2017,8b/+
6344,ITA,0,175,63,31.0,7,46,40.2,2015,6c+/7a
6345,ITA,0,170,63,25.0,6,64,53.61363636363637,2015,8b/+
6346,other,0,166,53,27.0,4,64,49.981818181818184,2017,8b/+
6347,POL,0,178,73,31.0,10,62,52.86734693877551,2017,8a+/8b
6348,DNK,0,165,63,31.0,11,62,44.48623853211009,2017,8a+/8b
6349,ZAF,0,178,68,40.0,7,57,50.8,2017,7c+
6350,other,0,173,63,19.0,7,70,53.34615384615385,2016,8c+/9a
6351,ITA,0,183,83,18.0,6,62,47.53846153846154,2016,8a+/8b
6352,CAN,0,170,63,37.0,17,66,57.45238095238095,2017,8b+/8c
6353,POL,0,180,73,32.0,3,62,45.857142857142854,2017,8a+/8b
6354,ITA,0,180,68,29.0,4,49,41.391304347826086,2016,7a+
6355,ZAF,0,176,78,30.0,4,51,43.21621621621622,2017,7b
6356,MEX,0,175,73,36.0,6,55,46.4,2014,7c
6357,ESP,0,179,63,33.0,5,48,35.899521531100476,2017,7a/+
6358,NLD,0,177,78,23.0,3,44,41.4,2015,6c/+
6359,AUT,0,173,83,45.0,19,62,51.46666666666667,2014,8a+/8b
6360,other,0,185,73,35.0,6,51,39.4625,2017,7b
6361,CHE,0,172,58,25.0,4,53,48.75,2015,7b+
6362,ESP,0,174,68,25.0,5,62,52.14772727272727,2017,8a+/8b
6363,POL,0,169,68,32.0,5,49,40.6578947368421,2017,7a+
6364,FRA,0,171,63,33.0,4,51,36.235849056603776,2017,7b
6365,ESP,0,181,73,39.0,16,57,43.56989247311828,2016,7c+
6366,other,0,180,73,27.0,5,55,48.208333333333336,2017,7c
6367,ESP,0,176,63,26.0,3,59,47.51315789473684,2016,8a
6368,SVN,0,176,68,19.0,9,57,40.925925925925924,2017,7c+
6369,NLD,0,182,73,40.0,25,57,50.37073170731707,2017,7c+
6370,FRA,0,175,63,22.0,3,65,55.92857142857143,2017,8b+
6371,other,0,192,88,22.0,5,46,38.25,2017,6c+/7a
6372,AUS,0,178,63,28.0,10,51,40.92857142857143,2017,7b
6373,ESP,0,174,63,26.0,5,55,39.27906976744186,2017,7c
6374,ESP,0,166,63,40.0,10,59,51.36585365853659,2017,8a
6375,BRA,0,170,68,36.0,19,46,40.125,2017,6c+/7a
